ReviewID,ProductID,UserID,Rating,ReviewText,ReviewDate,Review #,Brand,Variety,Style,Country,Stars,Top Ten
,,,,,,1758.0,Vit's,Duck Instant Noodles,Pack,Malaysia,3.5,
,,,,,,1757.0,iMee,Instant Noodles Beef Flavour,Pack,Netherlands,3.25,
,,,,,,1756.0,A-Sha Dry Noodle,Veggie Noodle Carrot Noodle With Original Sauce,Pack,Taiwan,4.25,
,,,,,,1755.0,Mama,Oriental Style Instant Noodles Hot & Spicy Flavour,Pack,Bangladesh,4,
,,,,,,1754.0,Paldo,King Bowl Super Spicy Pan Stirfried Noodle,Bowl,South Korea,5,
,,,,,,1753.0,Thai Smile,Garlic Rice Noodle Soup Bowl,Bowl,USA,3.5,
,,,,,,1752.0,Kuriki,Mayo Ramen,Pack,Japan,4.75,
,,,,,,1751.0,Mom's Dry Noodle,Spicy & Sour Flavor,Pack,Taiwan,5,
,,,,,,1750.0,Mi Sedaap,Instant Cup Mi Kuah Rasa Soto,Cup,Indonesia,5,
,,,,,,1749.0,Yum Yum,Jumbo Instant Noodles Tom Yum Kung Creamy Flavour,Pack,Thailand,5,
,,,,,,1748.0,Azami,Chili Chicken Flavour Noodle Soup,Cup,Canada,3,
,,,,,,1747.0,Vit's,Curry Instant Noodles,Pack,Malaysia,3.5,
,,,,,,1746.0,Marutai,Ramen Shoyu Taste,Bowl,Japan,4.25,
,,,,,,1745.0,Unox,Good Noodles Kerrie,Pack,Netherlands,3.5,
,,,,,,1744.0,A-Sha Dry Noodle,Veggie Noodle Baby Grass Noodle With Toona Sauce,Pack,Taiwan,5,
,,,,,,1743.0,Mama,Rangers Snack Noodles Shrimp Tom Yum Flavour,Pack,Myanmar,4.5,
,,,,,,1742.0,Aroi,Curry Me! Penang White Curry Stir-fry Noodle,Pack,Malaysia,4.5,
,,,,,,1741.0,Myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Chicken Flavor,Bowl,USA,2.5,
,,,,,,1740.0,Master Kong,Braised Beef Noodle,Pack,China,4.25,
,,,,,,1739.0,Nissin,Raoh Tanrei Koku Shio Ramen,Bowl,Japan,4.5,
,,,,,,1738.0,Little Cook,Instant Noodles Shrimp Tom Yum Flavour,Cup,Thailand,4.25,
,,,,,,1737.0,Mi Sedaap,Instant Cup Mi Goreng,Cup,Indonesia,3.75,
,,,,,,1736.0,Mamee,Monster Snek Mi Pedas,Pack,Malaysia,5,
,,,,,,1735.0,Master Kong,Tomato Sauce Instant Noodle,Bowl,China,4,
,,,,,,1734.0,Koka,Laksa Singapura,Pack,Singapore,4.25,
,,,,,,1733.0,Bonasia,Instant Noodles Beef Flavour,Pack,Germany,3.75,
,,,,,,1732.0,Super,Seafood Flavour Noodles,Cup,Malaysia,3.25,
,,,,,,1731.0,Mama,Instant Noodles Creamy Shrimp Tom Yum Flavour,Pack,Cambodia,5,
,,,,,,1730.0,Wu-Mu,BBQ Pork Flavor Chow Mein,Pack,Taiwan,4.5,
,,,,,,1729.0,Vedan,Zan Vegetarian Instant Noodle Series Shiitake Mushroom Flavour,Cup,Taiwan,2.75,
,,,,,,1728.0,Yamadai,Tenobe Somen,Bowl,Japan,3.25,
,,,,,,1727.0,Wei Lih,Jah Jan Men,Bowl,Taiwan,5,
,,,,,,1726.0,Vina Acecook,Oh! Ricey Pho Ga,Bowl,Vietnam,3,
,,,,,,1725.0,A-Sha Dry Noodle,Veggie Noodle Black Sesame Noodle,Pack,Taiwan,3.25,
,,,,,,1724.0,Pirkka,Nuudeli Liha Nudlar Kott,Pack,Finland,3.5,
,,,,,,1723.0,Baixiang Noodles,Artificial Beef Instant Noodles With Soup Base,Pack,China,3.75,
,,,,,,1722.0,CarJEN,Otentiq Cheezy Curry Instant Noodles,Pack,Malaysia,4.5,
,,,,,,1721.0,Salam Mie,Mi Goreng Dengan Abon,Pack,Indonesia,4.25,
,,,,,,1720.0,Mamee,Chef Lontong Flavour,Cup,Malaysia,5,
,,,,,,1719.0,Wai Wai,Grilled Pork Flavour Instant Noodles,Bowl,Thailand,2.5,
,,,,,,1718.0,Vina Acecook,Hao Hao Sate Onion Flavour,Cup,Vietnam,2.5,
,,,,,,1717.0,Lee Fah Mee,Sarawak White Laksa Instant Noodle,Pack,Sarawak,4,
,,,,,,1716.0,Mama,Instant Noodles Egg Protein Noodles,Pack,Myanmar,3.5,
,,,,,,1715.0,Yum Yum,Instant Noodles Minced Pork Flavor,Pack,Thailand,3.75,
,,,,,,1714.0,Master Kong,Sichuan Hot Spicy Fish,Pack,China,3.75,
,,,,,,1713.0,CarJEN,Otentiq Cheezy Mushroom Instant Noodles,Pack,Malaysia,5,
,,,,,,1712.0,Sakurai Foods,Organic Miso Ramen,Pack,Japan,4.5,
,,,,,,1711.0,Hao Way,Vegetarian Penang Laksa,Pack,Malaysia,4,
,,,,,,1710.0,Chering Chang,Instant Non-Fried Noodles Vegetable Curry Flavor,Pack,Taiwan,5,
,,,,,,1709.0,Asia Gold,Instant Noodles With Shrimp Flavouring,Pack,Hungary,4,
,,,,,,1708.0,The Kitchen Food,Sibu Instant Kampua Original,Pack,Sarawak,4,
,,,,,,1707.0,Azami,Hot & Spicy Flavour Noodle Soup,Bowl,Canada,3.5,
,,,,,,1706.0,Maggi,Hot Cup Goreng Perencah Cili Fiesta,Cup,Malaysia,4.75,
,,,,,,1705.0,Premiere,Gold Bihun Kari Heritage Instant Rice Vermicelli,Pack,Malaysia,4.5,
,,,,,,1704.0,Baixiang Noodles,Sour & Spicy Flavour,Pack,China,3.75,
,,,,,,1703.0,7 Select/Nissin,Super Tom Yum Shrimp,Cup,Thailand,3.5,
,,,,,,1702.0,Samyang Foods,Seafood Noodle,Cup,Japan,2.75,
,,,,,,1701.0,Sakurai Foods,Organic Shoyu Ramen,Pack,Japan,4.25,
,,,,,,1700.0,A-Sha Dry Noodle,Hakka Flat Noodle With Za Jiang Sauce,Pack,Taiwan,4,
,,,,,,1699.0,Vit's,Mi goreng Pedas Chewy & springy,Pack,Malaysia,3.5,
,,,,,,1698.0,Maruchan,Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables,Cup,USA,4,
,,,,,,1697.0,The Kitchen Food,Instant Kampua Dark Soy Sauce,Pack,Sarawak,5,
,,,,,,1696.0,Mama,Cup Yentafo Tom Yum Mohfai,Cup,Thailand,5,
,,,,,,1695.0,Mama,Cup Shrimp Creamy Tom Yum,Cup,Thailand,5,
,,,,,,1694.0,Mama,Instant Rice Vermicelli Bihun Goreng Original Flavour,Pack,Thailand,4.75,
,,,,,,1693.0,Mama,Instant Noodles coconut Milk Flavour,Cup,Myanmar,5,
,,,,,,1692.0,Mama,Oriental Style Instant Noodles Chicken Flavour,Pack,Bangladesh,3.25,
,,,,,,1691.0,Mama,Instant Cup Noodles Minced Prok Flavor,Cup,Thailand,3.5,
,,,,,,1690.0,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Bowl,China,4,
,,,,,,1689.0,Wugudaochang,Tomato Beef Brisket Flavor Purple Potato Noodle,Pack,China,5,2016 #7
,,,,,,1688.0,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,
,,,,,,1687.0,Wugudaochang,Chef's Grains Millet Noodle,Pack,China,3.75,
,,,,,,1686.0,Wugudaochang,Chef's Grains Buckwheat Noodle,Pack,China,3.5,
,,,,,,1685.0,Wugudaochang,Chef's Grains Pea Noodle,Pack,China,4,
,,,,,,1684.0,Wugudaochang,Sichuan Pepper & Chicken Flavor Noodle,Bowl,China,4.5,
,,,,,,1683.0,Wugudaochang,Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles,Pack,China,5,
,,,,,,1682.0,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Pack,China,4,
,,,,,,1681.0,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,
,,,,,,1680.0,Aroi,Curry Me! Penang White Curry Soup Noodle,Pack,Malaysia,4.5,
,,,,,,1679.0,Ten-In,Veggie World Vegetarian Braised Beef Instant Noodles,Bowl,Taiwan,3.5,
,,,,,,1678.0,Nongshim,Shin Black Spicy Po-Au-Feu Flavor (Mew Edition),Pack,USA,5,
,,,,,,1677.0,Paldo,Raobokki Noodle (Export Version),Pack,South Korea,5,
,,,,,,1676.0,A1,Emporer Herbs Chicken Noodle,Pack,Malaysia,4.25,
,,,,,,1675.0,Baixiang Noodles,Sauerkraut Flavor,Pack,China,4.5,
,,,,,,1674.0,Emart,Dare You! Habanero Ramen (New Edition),Cup,South Korea,3.5,
,,,,,,1673.0,Lishan Food Manufacturing,Black Cock Brand Vegetarian Chicken Noodle,Pack,Taiwan,3.5,
,,,,,,1672.0,Azami,Chili Seafood Flavor Noodle Soup,Cup,Canada,3.25,
,,,,,,1671.0,Ah Lai,Penang Favourite White Curry Rice Vermicelli,Pack,Malaysia,5,
,,,,,,1670.0,Tropicana Slim,Less Fat Noodles Grilled Chicken,Pack,Indonesia,3.75,
,,,,,,1669.0,A-One,Mi Ly Instant Noodles Mi Chay Vegetarian Flavor,Cup,Vietnam,1.25,
,,,,,,1668.0,Mama,Cup Rice Vermicelli With Clear Soup,Cup,Thailand,3.5,
,,,,,,1667.0,Deshome,Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor,Pack,Taiwan,5,
,,,,,,1666.0,Vifon,Curry Instant Noodle With Chicken,Cup,Vietnam,3,
,,,,,,1665.0,Paldo Vina,Koreno Premium Mushroom Flavor,Pack,Vietnam,1.5,
,,,,,,1664.0,Mamee,Oriental Noodles Prawn Flavor,Pack,Malaysia,2,
,,,,,,1663.0,Vina Acecook,King Chef Authentic Kimchi Flavour,Pack,Vietnam,4,
,,,,,,1662.0,Mama,Non-Fried Instant Noodles Ramen Tonkotsu Flavor,Pack,Thailand,5,
,,,,,,1661.0,Chencun,Senior Food Rice Noodle Fragrant Peppery Beef,Cup,China,3.75,
,,,,,,1660.0,Sau Tao,Ho Fan Wonton Soup Flavored,Pack,Hong Kong,3,
,,,,,,1659.0,United,Xi Gon Satay Onion Flavor,Pack,Vietnam,2.75,
,,,,,,1658.0,ChoripDong,Hurricane Rice Cake (Topokki),Bowl,South Korea,5,
,,,,,,1657.0,Shan,Shoop Instant Noodles Bombay Biryani Flavour,Pack,Pakistan,2.75,
,,,,,,1656.0,Mama,JokCup Instant Porridge Soup Seafood Flavour,Cup,Thailand,3.5,
,,,,,,1655.0,Baijia,Artificial Pickled Vegetable Beef Flavor,Pack,China,3,
,,,,,,1654.0,MyOri,Malaysia Penang White Curry Noodle Super Spicy,Pack,Malaysia,5,
,,,,,,1653.0,MyOri,Malaysia Penang Green Curry Rice Vermicelli,Pack,Malaysia,5,
,,,,,,1652.0,MyOri,Malaysia Penang White Curry Noodle Original,Pack,Malaysia,5,
,,,,,,1651.0,Ruski,Chicken Flavour Instant Noodles,Pack,Malaysia,3.75,
,,,,,,1650.0,Ottogi,Sesame Flavor Ramen Korean Style Instant Noodle,Pack,South Korea,4.25,
,,,,,,1649.0,Master Kong,Seafood Flavour Instant Cooking Noodles,Pack,China,4.25,
,,,,,,1648.0,Wei Lih,Instant Noodles With Onion Flavour,Pack,Taiwan,4.25,
,,,,,,1647.0,No Name,Shrimp Flavour Oriental Noodles And Soup Mix,Cup,Canada,2.75,
,,,,,,1646.0,New Way,Spaghetti Instant Noodles,Tray,Vietnam,4,
,,,,,,1645.0,Lucky Me!,Supreme Jjamppong Korean Style Spicy Seafood Soup,Bowl,Philippines,3.75,
,,,,,,1644.0,Hao Way,Vegetarian Penang Laksa Instant Bowl Noodles,Bowl,Malaysia,2,
,,,,,,1643.0,Emart,Dare You! Habanero Jjajang Ramen,Cup,South Korea,3.5,
,,,,,,1642.0,Campbell's,Hearty Noodles Savoury Beef Flavour,Cup,Canada,0.25,
,,,,,,1641.0,One Dish Asia,Japanese Ramen Noodle,Bowl,USA,0,
,,,,,,1640.0,Long Jun Hang,Taiwan Dried Noodles With Onion Oil Sauce,Pack,Taiwan,2,
,,,,,,1639.0,Pama,Bihun Creamy Tom Yam Flavour,Cup,Malaysia,3.75,
,,,,,,1638.0,A-Sha Dry Noodle,Veggie Noodle Tomato Noodle With Vine Ripened Tomato Sauce,Pack,Taiwan,5,2015 #10
,,,,,,1637.0,Thai Chef,Instant Nudelsuppe Huhn Geschmack,Pack,Germany,3,
,,,,,,1636.0,Shan,Shoop Instant Noodles Masala Flavour,Pack,Pakistan,3.25,
,,,,,,1635.0,Wai Wai,Quick Zabb Tom Klong Flavour Instant Noodles,Pack,Thailand,2.75,
,,,,,,1634.0,Samyang Foods,Shoyu Noodle,Cup,South Korea,3.5,
,,,,,,1633.0,A-One,Mi Ly Instant Noodles Mi Bo Beef Flavor,Cup,Vietnam,3.5,
,,,,,,1632.0,Cintan,Mi Segera Mmm... Perisa Kari,Pack,Malaysia,3,
,,,,,,1631.0,Nissin,Donbei Tempura Soba Mini,Bowl,Japan,4,
,,,,,,1630.0,Nongshim,Korean Clay Pot Ramyun,Bowl,China,2.5,
,,,,,,1629.0,Hao Way,Penang Laksa Instant Bowl Noodles,Bowl,Malaysia,3.5,
,,,,,,1628.0,Azami,Kimchee Noodle Soup,Cup,Canada,0,
,,,,,,1627.0,Vedan,Wei Wei A Instant Noodles Hot Beef Flavour,Bowl,Taiwan,2.5,
,,,,,,1626.0,Nissin,Gonbuto Kistune Udon,Bowl,Japan,2.75,
,,,,,,1625.0,Mama,Instant Rice Noodle Soup Spicy Shrimp Flavour,Bowl,Thailand,5,
,,,,,,1624.0,Baixiang Noodles,Artificial Pork Flavour,Pack,China,3,
,,,,,,1623.0,MyKuali,Penang White Curry Noodle (New Improved Tatse),Pack,Malaysia,5,
,,,,,,1622.0,Nongshim,Quick2 Hot & Spicy Noodle Soup With Habanero & Lime,Pack,USA,4,
,,,,,,1621.0,Myojo,MenWhite Creamy Tonkotsu,Bowl,Japan,3,
,,,,,,1620.0,Premiere,Gold Penang Asam Laksa Bihun,Pack,Malaysia,3.25,
,,,,,,1619.0,Nissin,Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base,Pack,Singapore,3.75,
,,,,,,1618.0,Deshome,Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor,Pack,Taiwan,2.5,
,,,,,,1617.0,MyKuali,Penang Hokkien Prawn Noodle (New Improved Taste),Pack,Malaysia,5,2015 #7
,,,,,,1616.0,Unif-100,Instant Noodles Artificial Spicy Beef Flavor (New Package),Pack,China,3.5,
,,,,,,1615.0,Hankow,Shanghai Kaiyang Noodle,Pack,China,4,
,,,,,,1614.0,The Bridge,Penang White Curry Noodle,Pack,Malaysia,5,
,,,,,,1613.0,Maruchan,Kaoru Maitake Tempura Udon,Bowl,Japan,3.25,
,,,,,,1612.0,Shan,Shoop Instant Noodles Spicy Lemon Flavour,Pack,Pakistan,3.25,
,,,,,,1611.0,Lucky Me!,Supreme Seafood Flavor Big Cup,Bowl,Philippines,4,
,,,,,,1610.0,Paldo Vina,Koreno Premium Ginseng Flavor,Pack,Vietnam,3,
,,,,,,1609.0,Mitoku,Brown Rice Ramen,Pack,Japan,0.25,
,,,,,,1608.0,Hao Way,Penang Vegetarian Prawn Instant Noodles,Pack,Malaysia,4.5,
,,,,,,1607.0,Myojo,Nyumen Desse Shoyu,Bowl,Japan,2.75,
,,,,,,1606.0,Maggi,Perencah Kari Letup Mi Segera,Pack,Malaysia,4,
,,,,,,1605.0,Nissin,Demae Iccho Mushroom With Vegetables Flavour Macaroni,Pack,Hong Kong,3.5,
,,,,,,1604.0,Unzen,Mushroom Honpo Shiitake Nutritious Noodle,Pack,Japan,1,
,,,,,,1603.0,Salam Mie,Mi Goreng Ala Jawa Dengan Sambal Cabe Asli,Pack,Indonesia,5,
,,,,,,1602.0,Vina Acecook,Mikochi Tom Yum Flavor Instant Noodles,Pack,Vietnam,3.5,
,,,,,,1601.0,Nongshim,Jinjja Jinjja (New),Pack,South Korea,5,
,,,,,,1600.0,Chering Chang,Instant Non-Fried Noodles Shallot Pork Flavour,Pack,Taiwan,5,
,,,,,,1599.0,Nissin,Top Ramen Super Noodles Tomato,Pack,India,3.5,
,,,,,,1598.0,Mama,Cup Rice Vermicelli Shrimp Creamy Tom Yum,Cup,Thailand,4,
,,,,,,1597.0,Nissin,Original Chow Mein Premium Spicy Chicken Flavor,Tray,USA,4,
,,,,,,1596.0,Uncle Sun,White Curry Noodle More Spicy,Pack,Malaysia,3,
,,,,,,1595.0,JML,Emporer Instant Noodles Spicy Chicken,Pack,China,5,
,,,,,,1594.0,Acecook,Jan Jan Dashi Shoyu Yakisoba,Cup,Japan,2.25,
,,,,,,1593.0,Nongshim,Tteokgukmyun,Pack,South Korea,4.25,
,,,,,,1592.0,Mom's Dry Noodle,Vegan Chilli With Sesame Sauce,Pack,Taiwan,5,
,,,,,,1591.0,Mi E-Zee,Perisa Sayuran,Pack,Malaysia,3.5,
,,,,,,1590.0,Mi E-Zee,Perisa Kari Sayuran,Pack,Malaysia,3.75,
,,,,,,1589.0,E-mi,Mi Perencah Ayam Jagung,Pack,Malaysia,3.75,
,,,,,,1588.0,Mi E-Zee,Perisa Bayam,Pack,Malaysia,3.5,
,,,,,,1587.0,Mi E-Zee,Plain Noodles,Pack,Malaysia,Unrated,
,,,,,,1586.0,J.J.,Snek Mi Perisa Ayam,Pack,Malaysia,3.75,
,,,,,,1585.0,CarJEN,Nyonya Curry Laksa,Pack,Malaysia,5,2015 #4
,,,,,,1584.0,E-mi,Mi Perencah Asam Pedas,Pack,Malaysia,3.75,
,,,,,,1583.0,J.J.,Snek Mi Perisa BBQ,Pack,Malaysia,4,
,,,,,,1582.0,Mi E-Zee,Perisa Kari / Curry Flavour,Pack,Malaysia,4,
,,,,,,1581.0,United,3 Con Tom Instant Noodles Thailand Sour Shrimp Flavor,Pack,Vietnam,2.75,
,,,,,,1580.0,Emart,Dare You! Habanero Ramen (New Edition),Pack,South Korea,3.75,
,,,,,,1579.0,Curry Prince,Penang Authentic White Curry Noodle,Pack,Malaysia,4,
,,,,,,1578.0,Nissin,Gonbuto Tempura Udon,Bowl,Japan,4,
,,,,,,1577.0,Mama,Pork Flavour Whole Wheat Noodle,Pack,Thailand,3.75,
,,,,,,1576.0,Maggi,Authentic Indian Noodles Vegetable Atta Masala,Pack,India,3.75,
,,,,,,1575.0,Paldo,Jjajangmen Chajang Noodle King Bowl,Bowl,South Korea,5,
,,,,,,1574.0,Chering Chang,Steam Vegetarian Flavor Noodles,Pack,Taiwan,3.5,
,,,,,,1573.0,Hao Way,Penang White Curry Instant Bowl Noodles,Bowl,Malaysia,4.75,
,,,,,,1572.0,Master Kong,Artificial Seafood Flavor Instant Noodle,Pack,China,3.75,
,,,,,,1571.0,Econsave,Choice Instant Noodles Curry Flavour,Pack,Malaysia,3.5,
,,,,,,1570.0,Maruchan,"Big Cup Ramen Corn, Salt & Butter Flavor",Bowl,Japan,5,
,,,,,,1569.0,Maggi,Mi Goreng Perencah Kari Ori,Pack,Malaysia,4,
,,,,,,1568.0,Mama,Instant Noodles Cup Beef Flavour,Cup,Thailand,3.5,
,,,,,,1567.0,Nissin,Emergency Cup Noodle,Cup,Japan,4.25,
,,,,,,1566.0,Nissin,Cup Noodles Tomato Enjoy Noodles With Hot Soup,Cup,India,3.25,
,,,,,,1565.0,Oyatsu,Baby Star Snack Noodle Chicken Flavour,Pack,Japan,2.5,
,,,,,,1564.0,A-One,Mì Ly Instant Noodles Mì Thịt Xào Pork Flavor,Cup,Vietnam,3,
,,,,,,1563.0,Nongshim,Shin Ramyun Noodle Soup (New Edition),Pack,USA,4.25,
,,,,,,1562.0,Koka,Purple Wheat Noodles Soy & Vinegar Flavor,Pack,Singapore,2.75,
,,,,,,1561.0,Uncle Sun,White Curry Noodle,Pack,Malaysia,4.5,
,,,,,,1560.0,Kin-Dee,Instant Rice Noodle Spicy Seafood,Tray,Thailand,3.75,
,,,,,,1559.0,Master Kong,Spicy Beef Flavor Instant Noodle,Pack,China,4,
,,,,,,1558.0,No Name,Beef Flavour Oriental Noodles And Soup Mix,Cup,Canada,2,
,,,,,,1557.0,Hao Way,Penang Laksa ,Pack,Malaysia,3.5,
,,,,,,1556.0,Ching's Secret,Hot Garlic Instant Noodles,Pack,India,3.75,
,,,,,,1555.0,Ko-Lee,Instant Noodles Taste Sensation Mixed Vegetable Flavour,Pack,UK,3.5,
,,,,,,1554.0,ICA,Asia Fast Noodles Snabbnudlar Räksmak,Pack,Sweden,3,
,,,,,,1553.0,Mamee,Mi Segera Perisa Itik,Pack,Malaysia,3.75,
,,,,,,1552.0,Bamee,Oriental Style Instant Noodles Pa-Lo Duck Flavour,Pack,Thailand,3.5,
,,,,,,1551.0,Myojo,Men Black Seafood Tonkotsu,Bowl,Japan,3.5,
,,,,,,1550.0,Ibumie,Penang White CurryMee,Pack,Malaysia,5,
,,,,,,1549.0,Sapporo Ichiban,Chow Mein Japanese Style Noodles Yakisoba,Pack,Canada,5,
,,,,,,1548.0,Samyang Foods,Curry Noodle,Cup,Japan,3.75,
,,,,,,1547.0,Vedan,Volcano Spicy Pork Noodle,Bowl,Taiwan,4.25,
,,,,,,1546.0,Nissin,Demae Rice Vermicelli Beef Flavour,Pack,Hong Kong,3.5,
,,,,,,1545.0,Nanyang Chef,Penang Asam Pedas Hot & Sour Noodle,Pack,Malaysia,5,
,,,,,,1544.0,Thai Pavilion,Pad Thai Instant rice Noodles & Sauce,Tray,USA,1.5,
,,,,,,1543.0,Maggi,2 Minute Noodles Hungrooo Masala Spicy,Pack,India,3.75,
,,,,,,1542.0,Koka,Noodles Beef Flavour,Cup,Singapore,2.5,
,,,,,,1541.0,Wu-Mu,Steam Pork Flavour,Pack,Taiwan,3.75,
,,,,,,1540.0,Unif-100,Instant Noodles Artificial Shallot Beef Flavour,Pack,China,4.25,
,,,,,,1539.0,New Touch,Kimchi Noodle,Bowl,Japan,3.5,
,,,,,,1538.0,Sau Tao,Oat Noodle Tomato Soup Flavored,Pack,Hong Kong,4.5,
,,,,,,1537.0,Wai Wai,Quick Zabb Chili Paste Tom Yum Flavour Instant Noodles,Pack,Thailand,3.75,
,,,,,,1536.0,Paldo Vina,Koreno Premium Shrimp Flavor,Pack,Vietnam,3.25,
,,,,,,1535.0,Sau Tao,Oat Noodle Pork Rib Flavored,Pack,Hong Kong,3.5,
,,,,,,1534.0,Vit's,Seafood Instant Noodles,Pack,Malaysia,3.75,
,,,,,,1533.0,Miliket,Sate Flavor Instant Noodles,Pack,Vietnam,3.75,
,,,,,,1532.0,Lucky Me!,Special Instant Noodles Jjamppong Flavor,Pack,Philippines,4.5,
,,,,,,1531.0,Lucky Me!,Special Instant sopas Chicken Flavor,Pack,Philippines,3.75,
,,,,,,1530.0,Lucky Me!,Spicy Beef Mami Instant Noodle Soup,Pack,Philippines,4,
,,,,,,1529.0,Lucky Me!,Special Instant Curly Spaghetti With Yummy Red Sauce,Pack,Philippines,4,
,,,,,,1528.0,Lucky Me!,Supreme Pinoy Chicken Instant Noodles,Cup,Philippines,3.25,
,,,,,,1527.0,Lucky Me!,Special Baked Mac Style Instant Macaroni,Pack,Philippines,4.5,
,,,,,,1526.0,Lucky Me!,La Paz Batchoy Instant Noodle Soup,Pack,Philippines,3.75,
,,,,,,1525.0,Pama,Instant Kua Teow Tom Yam,Cup,Malaysia,3.75,
,,,,,,1524.0,Nissin,Chu Qian Yi Ding Spicy Sesame Flavour Instant Noodles With Soup Base,Pack,Singapore,3.5,
,,,,,,1523.0,Paldo,Jjamppong Seafood Noodle King Bowl,Bowl,South Korea,5,
,,,,,,1522.0,Vifon,Instant Porridge Seafood Flavour,Pack,Vietnam,3.25,
,,,,,,1521.0,Maruchan,Gotsumori Sauce Yakisoba,Tray,Japan,5,2015 #9
,,,,,,1520.0,Yum Yum,Oriental Style Instant Noodles Wasabi Flavour,Pack,Thailand,3,
,,,,,,1519.0,Ching's Secret,Manchurian Instant Noodles,Pack,India,3.5,
,,,,,,1518.0,Mamee,Chef Gold Recipe Bihun Kari Seribu Rasa,Pack,Malaysia,4.5,
,,,,,,1517.0,Katoz,Instant Noodles Spicy Chili,Pack,Sweden,3.5,
,,,,,,1516.0,Men-Sunaoshi,Miso Ramen,Pack,Japan,3.75,
,,,,,,1515.0,Nongshim,Neoguri Udon Seafood & Mild,Pack,South Korea,4,
,,,,,,1514.0,Maggi,Royale Penang Seafood Curry,Pack,Malaysia,4.5,
,,,,,,1513.0,Mama,Instant Noodles Tom Yum Pork Flavour,Pack,Thailand,4,
,,,,,,1512.0,Chewy,Japanese Fried Ramen Noodles Kyoto Barbecue Sauce Flavour,Pack,Hong Kong,1.75,
,,,,,,1511.0,Long Jun Hang,Tainan Yi Mien With Sesame Oil Sauce,Pack,Taiwan,3.25,
,,,,,,1510.0,Knorr,Quick Serve Macaroni Wonton Broth,Pack,Hong Kong,3.25,
,,,,,,1509.0,Nissin,Donbei Kitsune Udon Mini,Bowl,Japan,3.5,
,,,,,,1508.0,Mamee,Chef Gold Recipe Mi Kari Seribu Rasa,Pack,Malaysia,5,2015 #6
,,,,,,1507.0,Nissin,Chu Qian Yi Ding Prawn Flavour Instant Noodles With Soup Base,Pack,Singapore,3.5,
,,,,,,1506.0,Nissin,Cup Noodles Mug Noodles Spicy Vegetable,Pack,India,3.75,
,,,,,,1505.0,Shan,Shoop Instant Noodles BBQ Flavour,Pack,Pakistan,3.25,
,,,,,,1504.0,Master Kong,Stewed Beef Flavor Cooking Noodle,Pack,China,4.25,
,,,,,,1503.0,Nongshim,Bowl Noodle Soup Shrimp Habanero Lime Flavor,Bowl,USA,3.25,
,,,,,,1502.0,JML,Artificial Pork Flavor Noodles,Pack,China,4,
,,,,,,1501.0,Acecook,Ohmori Chukafu Yakisoba,Tray,Japan,3.25,
,,,,,,1500.0,MyKuali,Penang Red Tom Yum Goong Noodle,Pack,Malaysia,5,2015 #1
,,,,,,1499.0,United,Instant Noodles Xi Gon Artificial Stewed Beef Flavor,Pack,Vietnam,3.25,
,,,,,,1498.0,Samyang Foods,Sogokimyun Hot Flavor Noodle Soup,Pack,South Korea,3.5,
,,,,,,1497.0,Nissin,Easy Fideos Picante Lime Shrimp Flavor Ramen Noodle Soup,Cup,USA,3.5,
,,,,,,1496.0,Master Kong,Mianba Pork Ribs Flavor Instant Noodles,Pack,China,4.5,
,,,,,,1495.0,Super,Instant Noodles Mee Goreng,Cup,Malaysia,3.75,
,,,,,,1494.0,Indomie,Pop Mie Chicken Flavour Cup Noodles,Cup,Indonesia,3.5,
,,,,,,1493.0,Maruchan,Magomi-an Kitsune Udon (Eastern Japan Flavor),Bowl,Japan,4.25,
,,,,,,1492.0,Wai Wai,Quick Zabb Tom Yum Shrimp Flavour Instant Noodles,Pack,Thailand,4,
,,,,,,1491.0,Ottogi,Potato Ramen,Pack,South Korea,3.75,
,,,,,,1490.0,Nissin,Soba Chili Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.5,
,,,,,,1489.0,Maggi,Multigrainz Noodles Spice Remix,Pack,India,3.25,
,,,,,,1488.0,Mom's Dry Noodle,Sichuan Spicy Flavor,Pack,Taiwan,5,
,,,,,,1487.0,ICA,Asia Snabbnudlar Kycklingsmak,Pack,Sweden,3.25,
,,,,,,1486.0,Mom's Dry Noodle,Onion Oil & Shrimp Flavor,Pack,Taiwan,5,
,,,,,,1485.0,Nongshim,Spicy Tonkotsu Noodle Soup,Pack,USA,5,
,,,,,,1484.0,Ibumie,Mee Baa..Gus Mi Goreng Spicier Original Flavour,Pack,Malaysia,3.75,
,,,,,,1483.0,Four Seas,Hot & Spicy Instant Noodle (Mushroom & Beef Flavour),Pack,Hong Kong,4,
